OI,link_2020,link_2021,link_2022,link_2023,link_2024,ref
DENW22AL30000ASb,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=939&height=682&bbox=354506.805%2C5704753.6%2C354516.005%2C5704760.28&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=939&height=682&bbox=354506.805%2C5704753.6%2C354516.005%2C5704760.28&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=939&height=682&bbox=354506.805%2C5704753.6%2C354516.005%2C5704760.28&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=939&height=682&bbox=354506.805%2C5704753.6%2C354516.005%2C5704760.28&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=939&height=682&bbox=354506.805%2C5704753.6%2C354516.005%2C5704760.28&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003154277801513672
DENW03AL0004AqEL,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=812&height=788&bbox=393107.503%2C5690611.482%2C393116.762%2C5690620.469&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=812&height=788&bbox=393107.503%2C5690611.482%2C393116.762%2C5690620.469&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=812&height=788&bbox=393107.503%2C5690611.482%2C393116.762%2C5690620.469&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=812&height=788&bbox=393107.503%2C5690611.482%2C393116.762%2C5690620.469&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=812&height=788&bbox=393107.503%2C5690611.482%2C393116.762%2C5690620.469&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003166794776916504
DENW03AL0004Q4ua,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=784&height=817&bbox=397360.979%2C5681606.723%2C397365.831%2C5681611.781&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=784&height=817&bbox=397360.979%2C5681606.723%2C397365.831%2C5681611.781&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=784&height=817&bbox=397360.979%2C5681606.723%2C397365.831%2C5681611.781&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=784&height=817&bbox=397360.979%2C5681606.723%2C397365.831%2C5681611.781&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=784&height=817&bbox=397360.979%2C5681606.723%2C397365.831%2C5681611.781&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00031769275665283203
DENW52AL00cGwpEa,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=769&height=832&bbox=375265.174%2C5733981.9%2C375270.483%2C5733987.64&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=769&height=832&bbox=375265.174%2C5733981.9%2C375270.483%2C5733987.64&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=769&height=832&bbox=375265.174%2C5733981.9%2C375270.483%2C5733987.64&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=769&height=832&bbox=375265.174%2C5733981.9%2C375270.483%2C5733987.64&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=769&height=832&bbox=375265.174%2C5733981.9%2C375270.483%2C5733987.64&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00031876564025878906
DENW52AL00bmjxuy,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=701&height=913&bbox=378354.928%2C5715424.132%2C378365.989%2C5715438.542&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=701&height=913&bbox=378354.928%2C5715424.132%2C378365.989%2C5715438.542&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=701&height=913&bbox=378354.928%2C5715424.132%2C378365.989%2C5715438.542&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=701&height=913&bbox=378354.928%2C5715424.132%2C378365.989%2C5715438.542&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=701&height=913&bbox=378354.928%2C5715424.132%2C378365.989%2C5715438.542&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00031876564025878906
DENW22AL40000Akr,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=956&height=670&bbox=362408.06%2C5704496.324%2C362415.971%2C5704501.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=956&height=670&bbox=362408.06%2C5704496.324%2C362415.971%2C5704501.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=956&height=670&bbox=362408.06%2C5704496.324%2C362415.971%2C5704501.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=956&height=670&bbox=362408.06%2C5704496.324%2C362415.971%2C5704501.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=956&height=670&bbox=362408.06%2C5704496.324%2C362415.971%2C5704501.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003190040588378906
DENW12AL0000b9GF,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=734&height=872&bbox=404019.41%2C5706896.523%2C404034.934%2C5706914.949&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=734&height=872&bbox=404019.41%2C5706896.523%2C404034.934%2C5706914.949&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=734&height=872&bbox=404019.41%2C5706896.523%2C404034.934%2C5706914.949&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=734&height=872&bbox=404019.41%2C5706896.523%2C404034.934%2C5706914.949&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=734&height=872&bbox=404019.41%2C5706896.523%2C404034.934%2C5706914.949&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00032007694244384766
DENW06AL0003kRqz,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=861&height=743&bbox=386743.105%2C5685897.223%2C386747.98%2C5685901.432&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=861&height=743&bbox=386743.105%2C5685897.223%2C386747.98%2C5685901.432&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=861&height=743&bbox=386743.105%2C5685897.223%2C386747.98%2C5685901.432&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=861&height=743&bbox=386743.105%2C5685897.223%2C386747.98%2C5685901.432&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=861&height=743&bbox=386743.105%2C5685897.223%2C386747.98%2C5685901.432&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00032019615173339844
DENW02AL1000Hm2k,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=795&height=806&bbox=391562.379%2C5703128.087%2C391570.322%2C5703136.14&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=795&height=806&bbox=391562.379%2C5703128.087%2C391570.322%2C5703136.14&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=795&height=806&bbox=391562.379%2C5703128.087%2C391570.322%2C5703136.14&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=795&height=806&bbox=391562.379%2C5703128.087%2C391570.322%2C5703136.14&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=795&height=806&bbox=391562.379%2C5703128.087%2C391570.322%2C5703136.14&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003204345703125
DENW04AL1Y0000Yt,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1093&height=585&bbox=413429.837%2C5727603.817%2C413436.281%2C5727607.268&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1093&height=585&bbox=413429.837%2C5727603.817%2C413436.281%2C5727607.268&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1093&height=585&bbox=413429.837%2C5727603.817%2C413436.281%2C5727607.268&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1093&height=585&bbox=413429.837%2C5727603.817%2C413436.281%2C5727607.268&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1093&height=585&bbox=413429.837%2C5727603.817%2C413436.281%2C5727607.268&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00032132863998413086
DENW22AL60002sGa,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1164&height=550&bbox=363943.549%2C5704887.049%2C363956.92%2C5704893.365&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1164&height=550&bbox=363943.549%2C5704887.049%2C363956.92%2C5704893.365&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1164&height=550&bbox=363943.549%2C5704887.049%2C363956.92%2C5704893.365&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1164&height=550&bbox=363943.549%2C5704887.049%2C363956.92%2C5704893.365&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1164&height=550&bbox=363943.549%2C5704887.049%2C363956.92%2C5704893.365&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00032150745391845703
DENW06AL0007f0KX,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=656&height=975&bbox=381623.712%2C5686943.888%2C381628.007%2C5686950.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=656&height=975&bbox=381623.712%2C5686943.888%2C381628.007%2C5686950.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=656&height=975&bbox=381623.712%2C5686943.888%2C381628.007%2C5686950.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=656&height=975&bbox=381623.712%2C5686943.888%2C381628.007%2C5686950.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=656&height=975&bbox=381623.712%2C5686943.888%2C381628.007%2C5686950.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00032192468643188477
DENW02AL1000MBmL,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=812&height=788&bbox=402191.535%2C5712182.484%2C402211.721%2C5712202.06&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=812&height=788&bbox=402191.535%2C5712182.484%2C402211.721%2C5712202.06&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=812&height=788&bbox=402191.535%2C5712182.484%2C402211.721%2C5712202.06&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=812&height=788&bbox=402191.535%2C5712182.484%2C402211.721%2C5712202.06&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=812&height=788&bbox=402191.535%2C5712182.484%2C402211.721%2C5712202.06&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003235042095184326
DENW52AL00bHxmrr,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=870&height=735&bbox=372203.289%2C5717682.58%2C372214.823%2C5717692.328&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=870&height=735&bbox=372203.289%2C5717682.58%2C372214.823%2C5717692.328&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=870&height=735&bbox=372203.289%2C5717682.58%2C372214.823%2C5717692.328&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=870&height=735&bbox=372203.289%2C5717682.58%2C372214.823%2C5717692.328&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=870&height=735&bbox=372203.289%2C5717682.58%2C372214.823%2C5717692.328&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003237426280975342
DENW05AL10000k2n,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=729&height=878&bbox=377870.252%2C5710997.617%2C377877.274%2C5711006.07&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=729&height=878&bbox=377870.252%2C5710997.617%2C377877.274%2C5711006.07&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=729&height=878&bbox=377870.252%2C5710997.617%2C377877.274%2C5711006.07&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=729&height=878&bbox=377870.252%2C5710997.617%2C377877.274%2C5711006.07&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=729&height=878&bbox=377870.252%2C5710997.617%2C377877.274%2C5711006.07&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.000324249267578125
