oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW22AL400008Sp,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((363930.35 5708726.652, 363934.912 5708733.583, 363942.847 5708728.379, 363938.206 5708721.432, 363935.907 5708722.961, 363930.35 5708726.652))"
DENW04AL1000HRqk,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=889&height=720&bbox=425868.356%2C5723074.068%2C425874.616%2C5723079.138&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=889&height=720&bbox=425868.356%2C5723074.068%2C425874.616%2C5723079.138&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((425868.356 5723077.341, 425869.565 5723079.138, 425874.616 5723075.812, 425873.43 5723074.068, 425868.356 5723077.341))"
DENW06AL0009KGGL,2023,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=863&height=742&bbox=381847.185%2C5678673.668%2C381855.138%2C5678680.504&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=863&height=742&bbox=381847.185%2C5678673.668%2C381855.138%2C5678680.504&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381847.185 5678680.196, 381854.86 5678680.504, 381855.138 5678674.008, 381847.442 5678673.668, 381847.185 5678680.196))"
DENW06AL0009RObC,2022,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=885&height=723&bbox=382575.813%2C5678944.215%2C382587.691%2C5678953.913&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=885&height=723&bbox=382575.813%2C5678944.215%2C382587.691%2C5678953.913&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382575.813 5678947.648, 382579.867 5678951.742, 382580.273 5678951.34, 382582.789 5678953.913, 382587.691 5678951.321, 382583.55 5678947.086, 382583.173 5678947.457, 382579.991 5678944.215, 382577.533 5678946.628, 382577.199 5678946.287, 382575.813 5678947.648))"
DENW06AL0003kUGU,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1024&height=625&bbox=381930.741%2C5678853.008%2C381943.411%2C5678860.746&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1024&height=625&bbox=381930.741%2C5678853.008%2C381943.411%2C5678860.746&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381930.741 5678857.62, 381933.9 5678858.484, 381937.919 5678859.583, 381942.172 5678860.746, 381943.411 5678856.213, 381932.164 5678853.008, 381930.741 5678857.62))"
DENW06AL0003kUGY,2021,2024,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1046&height=612&bbox=381916.391%2C5678835.066%2C381922.758%2C5678838.792&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1046&height=612&bbox=381916.391%2C5678835.066%2C381922.758%2C5678838.792&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381916.391 5678838.076, 381922.406 5678838.792, 381922.758 5678835.788, 381916.742 5678835.066, 381916.391 5678838.076))"
DENW06AL0003kUIX,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=829&height=772&bbox=382111.571%2C5678673.365%2C382125.816%2C5678686.646&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=829&height=772&bbox=382111.571%2C5678673.365%2C382125.816%2C5678686.646&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382111.571 5678674.881, 382112.147 5678679.624, 382112.868 5678685.557, 382120.313 5678684.656, 382120.561 5678686.646, 382125.816 5678685.975, 382124.323 5678673.365, 382111.571 5678674.881))"
DENW06AL0003kUIY,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=855&height=748&bbox=382105.917%2C5678674.881%2C382112.147%2C5678680.331&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=855&height=748&bbox=382105.917%2C5678674.881%2C382112.147%2C5678680.331&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382105.917 5678675.554, 382106.497 5678680.331, 382112.147 5678679.624, 382111.571 5678674.881, 382105.917 5678675.554))"
DENW06AL0003kUJ1,2020,2023,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1018&height=628&bbox=382024.293%2C5678615.612%2C382030.449%2C5678619.411&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1018&height=628&bbox=382024.293%2C5678615.612%2C382030.449%2C5678619.411&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382024.293 5678618.593, 382030.026 5678619.411, 382030.449 5678616.44, 382024.72 5678615.612, 382024.293 5678618.593))"
DENW06AL0009iBhL,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=747&height=857&bbox=383822.478%2C5679634.412%2C383831.945%2C5679645.271&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=747&height=857&bbox=383822.478%2C5679634.412%2C383831.945%2C5679645.271&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((383822.478 5679642.555, 383826.688 5679645.271, 383831.945 5679637.121, 383827.744 5679634.412, 383822.478 5679642.555))"
DENW06AL0009iBhU,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=968&height=661&bbox=383776.378%2C5679589.063%2C383783.337%2C5679593.816&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=968&height=661&bbox=383776.378%2C5679589.063%2C383783.337%2C5679593.816&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((383776.378 5679591.039, 383777.293 5679593.816, 383783.337 5679591.843, 383782.43 5679589.063, 383776.378 5679591.039))"
DENW06AL0003kUH7,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=787&height=813&bbox=382451.745%2C5678965.879%2C382459.969%2C5678974.379&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=787&height=813&bbox=382451.745%2C5678965.879%2C382459.969%2C5678974.379&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382451.745 5678968.533, 382454.723 5678974.379, 382457.66 5678972.902, 382459.969 5678971.738, 382457.012 5678965.879, 382454.08 5678967.358, 382451.745 5678968.533))"
DENW06AL0003kUKz,2021,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=805&height=795&bbox=382567.009%2C5678926.92%2C382587.816%2C5678947.457&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=805&height=795&bbox=382567.009%2C5678926.92%2C382587.816%2C5678947.457&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382567.009 5678936.072, 382570.966 5678940.102, 382570.274 5678940.781, 382572.211 5678942.754, 382572.984 5678941.995, 382577.533 5678946.628, 382579.991 5678944.215, 382583.173 5678947.457, 382583.55 5678947.086, 382587.816 5678942.899, 382580.981 5678935.937, 382584.339 5678932.641, 382578.723 5678926.92, 382575.095 5678930.481, 382573.922 5678929.286, 382567.009 5678936.072))"
DENW06AL0003kULL,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=898&height=713&bbox=381517.878%2C5678451.136%2C381536.095%2C5678465.595&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=898&height=713&bbox=381517.878%2C5678451.136%2C381536.095%2C5678465.595&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381517.878 5678460.306, 381529.083 5678465.595, 381530.968 5678461.597, 381532.744 5678462.442, 381536.095 5678455.486, 381527.069 5678451.136, 381524.54 5678456.386, 381520.622 5678454.513, 381517.878 5678460.306))"
DENW06AL0003kUI0,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=795&height=805&bbox=382136.113%2C5678581.176%2C382146.057%2C5678591.24&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=795&height=805&bbox=382136.113%2C5678581.176%2C382146.057%2C5678591.24&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382136.113 5678588.467, 382138.929 5678591.24, 382144.274 5678585.716, 382146.057 5678583.891, 382143.295 5678581.176, 382136.113 5678588.467))"
DENW06AL0003kUI1,2021,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=842&height=760&bbox=382119.158%2C5678570.006%2C382132.425%2C5678581.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=842&height=760&bbox=382119.158%2C5678570.006%2C382132.425%2C5678581.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382119.158 5678577.739, 382123.047 5678580.663, 382124.123 5678579.185, 382127.875 5678581.988, 382132.425 5678575.691, 382124.848 5678570.006, 382119.158 5678577.739))"
DENW06AL0003kUIw,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=741&height=864&bbox=382041.702%2C5678643.391%2C382051.19%2C5678654.456&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=741&height=864&bbox=382041.702%2C5678643.391%2C382051.19%2C5678654.456&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382041.702 5678653.212, 382049.736 5678654.456, 382051.19 5678644.636, 382043.14 5678643.391, 382041.702 5678653.212))"
DENW06AL000ABOSu,2020,2021,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=813&height=787&bbox=382126.808%2C5678637.521%2C382139.658%2C5678649.955&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=813&height=787&bbox=382126.808%2C5678637.521%2C382139.658%2C5678649.955&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((382126.808 5678648.557, 382127.182 5678648.603, 382138.16 5678649.955, 382139.286 5678640.931, 382139.658 5678638.013, 382135.94 5678637.521, 382134.152 5678638.915, 382133.998 5678640.363, 382127.892 5678639.542, 382127.202 5678645.163, 382126.808 5678648.557))"
DENW06AL0009KGGL,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=863&height=742&bbox=381847.185%2C5678673.668%2C381855.138%2C5678680.504&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=863&height=742&bbox=381847.185%2C5678673.668%2C381855.138%2C5678680.504&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381847.185 5678680.196, 381854.86 5678680.504, 381855.138 5678674.008, 381847.442 5678673.668, 381847.185 5678680.196))"
DENW06AL0009RObC,2023,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=885&height=723&bbox=382575.813%2C5678944.215%2C382587.691%2C5678953.913&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=885&height=723&bbox=382575.813%2C5678944.215%2C382587.691%2C5678953.913&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382575.813 5678947.648, 382579.867 5678951.742, 382580.273 5678951.34, 382582.789 5678953.913, 382587.691 5678951.321, 382583.55 5678947.086, 382583.173 5678947.457, 382579.991 5678944.215, 382577.533 5678946.628, 382577.199 5678946.287, 382575.813 5678947.648))"
DENW06AL0003kUGU,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1024&height=625&bbox=381930.741%2C5678853.008%2C381943.411%2C5678860.746&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1024&height=625&bbox=381930.741%2C5678853.008%2C381943.411%2C5678860.746&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381930.741 5678857.62, 381933.9 5678858.484, 381937.919 5678859.583, 381942.172 5678860.746, 381943.411 5678856.213, 381932.164 5678853.008, 381930.741 5678857.62))"
DENW06AL0003kUGY,2022,2024,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1046&height=612&bbox=381916.391%2C5678835.066%2C381922.758%2C5678838.792&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1046&height=612&bbox=381916.391%2C5678835.066%2C381922.758%2C5678838.792&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381916.391 5678838.076, 381922.406 5678838.792, 381922.758 5678835.788, 381916.742 5678835.066, 381916.391 5678838.076))"
DENW06AL0003kUIX,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=829&height=772&bbox=382111.571%2C5678673.365%2C382125.816%2C5678686.646&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=829&height=772&bbox=382111.571%2C5678673.365%2C382125.816%2C5678686.646&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382111.571 5678674.881, 382112.147 5678679.624, 382112.868 5678685.557, 382120.313 5678684.656, 382120.561 5678686.646, 382125.816 5678685.975, 382124.323 5678673.365, 382111.571 5678674.881))"
DENW06AL0003kUIY,2022,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=855&height=748&bbox=382105.917%2C5678674.881%2C382112.147%2C5678680.331&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=855&height=748&bbox=382105.917%2C5678674.881%2C382112.147%2C5678680.331&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382105.917 5678675.554, 382106.497 5678680.331, 382112.147 5678679.624, 382111.571 5678674.881, 382105.917 5678675.554))"
DENW06AL000ABOSu,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=813&height=787&bbox=382126.808%2C5678637.521%2C382139.658%2C5678649.955&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=813&height=787&bbox=382126.808%2C5678637.521%2C382139.658%2C5678649.955&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382126.808 5678648.557, 382127.182 5678648.603, 382138.16 5678649.955, 382139.286 5678640.931, 382139.658 5678638.013, 382135.94 5678637.521, 382134.152 5678638.915, 382133.998 5678640.363, 382127.892 5678639.542, 382127.202 5678645.163, 382126.808 5678648.557))"
